"group_id","condition","trial","participant","shared","control","timestamp","tap_sec","subgroup_present","is_a_subgroup_member","iti","tap_cycle","new_iti","cv","subgr2oup_present"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",4.044989,0,"0",0.0475290000000004,3,0.687166,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",4.7122,0,"0",0.0366439999999999,4,0.667211,0.120108014356161,"0"
"2","simultaneous",1,1,0.931016127529975,0.635888575817433,"2024-12-03 14:32:15.269965",5.360181,0,"0",0.0010880000000002,5,0.647981,0.120108014356161,"0"
"2","simultaneous",1,1,0.931016127529975,0.635888575817433,"2024-12-03 14:32:15.269965",6.03864,0,"0",0.037007,6,0.678459,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",6.695329,0,"0",0.029388,7,0.656689,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",7.386122,0,"0",0.0634920000000001,8,0.690793,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",8.039184,0,"0",0.0253969999999999,9,0.653062,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",8.696961,0,"0",0.00689299999999982,10,0.657776999999999,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",9.429841,0,"0",0.092153999999999,11,0.73288,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",10.067302,0,"0",0.0206809999999997,12,0.637461,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",10.757007,0,"0",0.0391840000000006,13,0.689705,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",11.440544,0,"0",0.0308389999999985,14,0.683536999999999,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",12.11102,0,"0",0.0558730000000001,15,0.670476000000001,0.120108014356161,"0"
"2","simultaneous",1,3,0.866987160975281,0.278579134424564,"2024-12-03 14:32:37.785245",12.743764,0,"0",0.00290200000000063,16,0.632744000000001,0.120108014356161,"0"
"2","simultaneous",1,1,0.931016127529975,0.635888575817433,"2024-12-03 14:32:15.269965",13.408798,0,"0",0.00907000000000124,17,0.665034,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",14.083265,0,"0",0.0315640000000013,18,0.674467,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",14.752291,0,"0",0.0333799999999993,19,0.669025999999999,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",15.406077,0,"0",0.00108900000000034,20,0.653786,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",16.061678,0,"0",0.0282990000000005,21,0.655601000000001,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",16.706032,0,"0",0.0214059999999989,22,0.644354,0.120108014356161,"0"
"2","simultaneous",1,2,0.993360121280598,0.439646084689743,"2024-12-03 14:32:31.423295",17.345669,0,"0",0.0159650000000013,23,0.639637,0.120108014356161,"0"
"2","simultaneous",1,1,0.931016127529975,0.635888575817433,"2024-12-03 14:32:15.269965",18.015419,0,"0",0.0337410000000027,24,0.669750000000001,0.120108014356161,"0"
"2","1-23",2,3,0.925961209117762,0.491483723855548,"2024-12-03 14:22:29.194295",3.283084,1,"1",0.027574,1,0.642903,0.0377062579887452,"1"
"2","1-23",2,1,0.888891807428203,0.611821100490452,"2024-12-03 14:22:04.834343",3.912199,1,"0",0.629115,2,0.629115,0.0377062579887452,"1"
"2","1-23",2,3,0.925961209117762,0.491483723855548,"2024-12-03 14:22:29.194295",4.449887,1,"1",0.00254000000000065,2,0.537688,0.0377062579887452,"1"
